Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
LBDF08LC,"1,2,3,4,6,7,8-Heptachlorodibenzofuran (hpcdf) comment code",DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
LBDF09LC,"1,2,3,4,7,8,9-Heptachlorodibenzofuran  (hpcdf) comment code",DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
LBDF10LC,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran (ocdf) comment code",DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
LBDHXCLC,"3,3',4,4',5,5'-hexachlorobiphenyl (hxcb) comment code",DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
LBDPCBLC,"3,3',4,4',5-Pentachlorobiphenyl (pncb) comment code",DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
LBDTC2LC,"3,4,4',5-Tetrachlorobiphenyl (tcb) comment code",DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
LBDTCDLC,"2,3,7,8-Tetrachlorodienzo-p-dioxin (tcdd) comment code",DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
RIAGENDR,Gender,DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
RIANSMP,Number of samples in a  pool,DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
RIDAGGRP,Age at Screening Adjudicated - Recode,DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
SAMPLEID,Pool identification number,DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
WTSMSMPA,Adjusted sum sampling weights in same pool,DOXPOL_D,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",2005,2006,Laboratory,None
ETHNICTY,Ethnicity - Recode,BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBB1,"2,2',4,4',5,5'-hexabromobiphenyl (pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBB1LA,"2,2',4,4',5,5'-hxbrmbiphl lipid adj (ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR1,"2,2',4-tribromodiphenyl ether (pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR11,PBDE 209 (pg/g),BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR11L,PBDE 209  lipid adj (ng/g),BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR1LA,"2,2',4-tribromodiphl ether lipid adj (ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR2,"2,4,4'-tribromodiphenyl ether (pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR2LA,"2,4,4'-tribrmdphenyl ether lpd adj (ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR3,"2,2',4,4'-tetrabromodiphenyl ether (pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR3LA,"2,2',4,4'-tetrmdiphnyl ether lpd adj(ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR4,"2,2',3,4,4'-pentbromodiphenyl ether(pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR4LA,"2,2',3,4,4'-pentabromphnyl lpd adj (ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR5,"2,2',4,4',5-pentabromodiphnyl ether(pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR5LA,"2,2',4,4',5-pentabromphenyl lpid adj(ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR6,"2,2',4,4',6-pentabromodiphyl ether(pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR66,"2,3',4,4'-tetrabromodiphenyl ether(pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR66L,"2,3',4,4'-tetrabromodiphyl lipid adj(ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR6LA,"2,2',4,4',6-pentabromdphyl lipid adj(ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR7,"2,2',4,4',5,5'-hxbromodiphnyl ether(pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR7LA,"2,2',4,4',5,5'-hxbromphenyl lipid adj(ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR8,"2,2',4,4',5,6'-hexabromodiphyl ether(pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR8LA,"2,2',4,4',5,6'-hxabromphenyl lpd adj(ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR9,"2,2',3,4,4',5',6-heptabromodiphyl ethr(pg/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBCBR9LA,"2,2',3,4,4',5',6-heptabrophenl lipid adj(ng/g)",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBB1LC,"2,2',4,4',5,5'-hexabromobiphenyl comment code",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR11C,PBDE 209  comment,BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR1LC,"2,2',4-tribromodiphenyl ether comment code",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR2LC,"2,4,4'-tribromodiphenyl ether comment",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR3LC,"2,2',4,4'-tetrabromphenyl ether comment",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR4LC,"2,2',3,4,4'-pentabromphenyl ether comt",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR5LC,"2,2',4,4',5-pentabromodiphenyl ether comment code",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR66C,"2,3',4,4'-tetrabromodiphenyl ether comt",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR6LC,"2,2',4,4',6-pentabromdphenyl ether comt",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR7LC,"2,2',4,4',5,5'-hexabromphenyl ether comt",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR8LC,"2,2',4,4',5,6'-hexabromphenyl ether comt",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
LBDBR9LC,"2,2',3,4,4',5',6-heptabrophenl ether cmt",BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
RIAGENDR,Gender,BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
RIANSMP,Number of samples in a pool,BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
RIDAGGRP,Age group,BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
SAMPLEID,Pool identification number,BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
WTSMSMPA,Adjust sum sampling weights in same pool,BFRPOL_D,Brominated Flame Retardants (BFRs) - Pooled Samples,2005,2006,Laboratory,None
ETHNICTY,Ethnicity - Recode,PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC028,PCB 28 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC028LA,PCB 28 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC044,PCB 44 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC044LA,PCB 44 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC049,PCB 49 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC049LA,PCB 49 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC052,PCB 52 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC052LA,PCB 52 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC066,PCB 66 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC066LA,PCB 66 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC074,PCB 74 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC074LA,PCB 74 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC087,PCB 87 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC087LA,PCB 87 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC099,PCB 99 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC099LA,PCB 99 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC101,PCB 101 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC101LA,PCB 101 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC105,PCB 105 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC105LA,PCB 105 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC110,PCB 110 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC110LA,PCB 110 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC114,PCB 114 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC114LA,PCB 114 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC118,PCB 118 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC118LA,PCB 118 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC123,PCB 123 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC123LA,PCB 123 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC128,PCB 128 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC128LA,PCB 128 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC138,PCB 138 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC138LA,PCB 138 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC146,PCB 146 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC146LA,PCB 146 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC149,PCB 149 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC149LA,PCB 149 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC151,PCB 151 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC151LA,PCB 151 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC153,PCB 153 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC153LA,PCB 153 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC156,PCB 156 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC156LA,PCB 156 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC157,PCB 157 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC157LA,PCB 157 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC167,PCB 167 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC167LA,PCB 167 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC170,PCB 170 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC170LA,PCB 170 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC172,PCB 172 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC172LA,PCB 172 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC177,PCB 177 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC177LA,PCB 177 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC178,PCB 178 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC178LA,PCB 178 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC180,PCB 180 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC180LA,PCB 180 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC183,PCB 183 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC183LA,PCB 183 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC187,PCB 187 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC187LA,PCB 187 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC189,PCB 189 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC189LA,PCB 189 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC194,PCB 194 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC194LA,PCB 194 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC195,PCB 195 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC195LA,PCB 195 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC196,PCB 196 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC196LA,PCB 196 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC199,PCB 199 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC199LA,PCB 199 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC206,PCB 206 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC206LA,PCB 206 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC209,PCB 209 (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBC209LA,PCB 209 Lipid Adj (ng/g),PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBD028LC,PCB 28 Comment Code,PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBD044LC,PCB 44 Comment Code,PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBD049LC,PCB 49 comment code,PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBD052LC,PCB 52 comment code,PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
LBD066LC,PCB 66 Comment Code,PCBPOL_D,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,2005,2006,Laboratory,None
