Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
VIQ071,{Have you/Has SP} ever had a cataract operation?,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ081,"Was the operation in {your/SPs} right eye, left eye, or both eyes?",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ090,"{Have you/Has SP} ever been told by an eye doctor that {you have/s/he has} glaucoma (gla-co-ma), sometimes called high pressure in {your/his/her} eyes?",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ100,"Was the glaucoma in {your/his/her} right eye, left eye, or both eyes?",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ310,{Have you/Has SP} ever been told by an eye doctor that {you have/s/he has} age-related macular (mac-u-lar) degeneration?,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ320,"Was the age-related macular (mac-u-lar) degeneration in {your/his/her} right eye, left eye, or both eyes?",VIQ_D,Vision,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ030M,Do you consider yourself now to be . . .,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ500,Which of the following are you trying to do about your weight:,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510A,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510B,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510C,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510D,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510E,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510F,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510G,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510H,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510I,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510J,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510K,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510L,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510M,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510N,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510O,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ510U,Why are you trying to lose weight?,WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ520,"In the past year, how often have you tried to lose weight?  Would you say . . .",WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ530,"In the past year, how often have you been on a diet to lose weight?  Would you say . . .",WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ540,"In the past year, how often have you starved (not eaten) for a day or more to lose weight?  Would you say . . .",WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ550,"In the past year, how often have you cut back on what you ate to lose weight?  Would you say . . .",WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ560,"In the past year, how often have you skipped meals to lose weight?  Would you say . . .",WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ570,"In the past year, how often have you exercised to lose weight?  Would you say . . .",WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
WHQ580,"In the past year, how often have you eaten less sweets or fatty foods to lose weight?  Would you say . . .",WHQMEC_D,Weight History - Youth,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD010,These next questions ask about {your/SP's} height and weight at different times in {your/his/her} life.  How tall {are you/is SP} without shoes?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD020,How much {do you/does SP} weigh without clothes or shoes?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD050,How much did {you/SP} weigh a year ago?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080A,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080B,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080C,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080D,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080E,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080F,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080G,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080H,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080I,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080J,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080K,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080L,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080M,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080N,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080O,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080P,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080Q,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080R,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD080S,How did {you/SP} try to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100A,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100B,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100C,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100D,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100E,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100F,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100G,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100H,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100I,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100J,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100K,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100L,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100M,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100N,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100O,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100P,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100Q,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100R,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD100S,What did {you/SP} do to keep from gaining weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD110,"How much did {you/SP} weigh 10 years ago?  [If you don't know {your/his/her} exact weight, please make your best guess.]",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD120,"How much did {you/SP} weigh at age 25?  [If you don't know {your/his/her} exact weight, please make your best guess.]  If ( you were/she was) pregnant, how much did (you?she) weigh before (your/her) pregnancy?",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD130,"How tall {were you/was SP} at age 25?  [If you don't know {your/his/her} exact height, please make your best guess.]",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD140,"Up to the present time, what is the most {you have/SP has} ever weighed?",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHD220,Weight loss most successful(pounds),WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ030,"{Do you/Does SP} consider {your/his/her}self now to be . . . [If {you are/she is} currently pregnant, what did {you/she} consider {your/her}self to be before {you were/she was} pregnant?]",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ040,Would {you/SP} like to weigh . . .,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ060,Was the change between {your/SP's} current weight and {your/his/her} weight a year ago intentional?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ070,"During the past 12 months, {have you/has SP} tried to lose weight?",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ090,"During the past 12 months, {have you/has SP} done anything to keep from gaining weight?",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ150,"How old {were you/was SP} then?  [If you don't know {your/his/her} exact age, please make your best guess.]",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ210,Have you/Has SP ever tried to lose weight?,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ270,"In the past 12 months, {did you/did SP} seek help from a personal trainer, dietitian, nutritionist, doctor or other health professional to lose weight?",WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ280A,Was that a...,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ280B,Was that a...,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ280C,Was that a...,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ280D,Was that a...,WHQ_D,Weight History,2005,2006,Questionnaire,None
WHQ280E,Was that a...,WHQ_D,Weight History,2005,2006,Questionnaire,None
OCD150,(SP Interview Version) In this part of the survey I will ask you questions about {your/SP's} work experience. Which of the following {were you/was SP} doing last week . . . (Family Interview Version) The next questions are about {your/NON-SP HEAD'S/NON- SP SPOUSE'S} current job or business.  Which of the following {were you/was} {NON-SP HEAD/NON-SP SPOUSE} doing last week . . .,OCQ_D,Occupation,2005,2006,Questionnaire,None
OCD231,"OCD231   What kind of business or industry is this? (For example: TV and radio management, retail shoe store, state labor department, farm.)",OCQ_D,Occupation,2005,2006,Questionnaire,None
OCD241,"OCD241 What kind of work {were you/was SP} doing? (For example: farming, mail clerk, computer specialist.)",OCQ_D,Occupation,2005,2006,Questionnaire,None
OCD270,About how long {have you/has SP} worked for {EMPLOYER} as a(n) {OCCUPATION}?,OCQ_D,Occupation,2005,2006,Questionnaire,None
OCD390G,"Thinking of all the paid jobs or businesses {you/SP} ever had, what kind of work {were you/was s/he} doing the longest?  (For example, electrical engineer, stock clerk, typist, farmer.)",OCQ_D,Occupation,2005,2006,Questionnaire,None
OCD392,"OCD392 Thinking of all the paid jobs or businesses {you/SP} ever had, what kind of work {were you/was s/he} doing the longest? (For example, electrical engineer, stock clerk, typist, farmer.)",OCQ_D,Occupation,2005,2006,Questionnaire,None
OCD395,About how long did {you/SP} work at that job or business?,OCQ_D,Occupation,2005,2006,Questionnaire,None
OCQ180,How many hours did {you/SP} work last week at all jobs or businesses?,OCQ_D,Occupation,2005,2006,Questionnaire,None
OCQ210,{Do you/Does SP} usually work 35 hours or more per week in total at all jobs or businesses?,OCQ_D,Occupation,2005,2006,Questionnaire,None
OCQ260,"Looking at the card, which of these best describes this job or work situation?",OCQ_D,Occupation,2005,2006,Questionnaire,None
OCQ265,Which of the following best describes the hours {you/SP} usually {work/works} at {your/his/her} main job or business?,OCQ_D,Occupation,2005,2006,Questionnaire,None
OCQ290G,"The next questions are about conditions {you/SP} may experience and equipment {you/he/she} may use at {EMPLOYER} as a(n) {OCCUPATION}. At this job or business, how many hours per day can {you/SP} smell the smoke from other people's cigarettes, cigars, and/or pipes?",OCQ_D,Occupation,2005,2006,Questionnaire,None
OCQ290Q,"The next questions are about conditions {you/SP} may experience and equipment {you/he/she} may use at {EMPLOYER} as a(n) {OCCUPATION}.  At this job or business, how many hours per day can {you/SP} smell the smoke from other people's cigarettes, cigars, and/or pipes?",OCQ_D,Occupation,2005,2006,Questionnaire,None
OCQ380,"(SP Interview Version) What is the main reason {you/SP} did not work last week?

(Family Interview Version) What is the main reason {you/NON-SP HEAD/NON-SP SPOUSE} did not work last week?",OCQ_D,Occupation,2005,2006,Questionnaire,None
SEQN,Respondent sequence number,OCQ_D,Occupation,2005,2006,Questionnaire,None
OCD231R,"Coding based on OCQ.230   What kind of business or industry is this? (For example: TV and radio management, retail shoe store, state labor department, farm.)",OCQ_D_R,Occupation - Industry & Occupation Codes,2005,2006,Questionnaire,RDC Only
OCD241R,"Coding based on OCQ.240  What kind of work {were you/was SP} doing? (For example: farming, mail clerk, computer specialist.)",OCQ_D_R,Occupation - Industry & Occupation Codes,2005,2006,Questionnaire,RDC Only
OCD392R,"Coding based on OCD392r Thinking of all the paid jobs or businesses {you/SP} ever had, what kind of work {were you/was s/he} doing the longest? (For example, electrical engineer, stock clerk, typist, farmer.)",OCQ_D_R,Occupation - Industry & Occupation Codes,2005,2006,Questionnaire,RDC Only
SEQN,Respondent sequence number,OCQ_D_R,Occupation - Industry & Occupation Codes,2005,2006,Questionnaire,RDC Only
DPQ010,"Over the last 2 weeks, how often have you been bothered by the following problems: little interest or pleasure in doing things?  Would you say...",DPQYTH_D,Mental Health - Depression Screener - Youth,2005,2006,Questionnaire,RDC Only
DPQ020,"[Over the last 2 weeks, how often have you been bothered by the following problems:] feeling down, depressed, or hopeless?",DPQYTH_D,Mental Health - Depression Screener - Youth,2005,2006,Questionnaire,RDC Only
DPQ030,"[Over the last 2 weeks, how often have you been bothered by the following problems:] trouble falling or staying asleep, or sleeping too much?",DPQYTH_D,Mental Health - Depression Screener - Youth,2005,2006,Questionnaire,RDC Only
